Applicant_ID,Income,Debt,EMI_Ratio,Late_Payments,Employment,CreditScore,DTI_Ratio,Risk,LoanStatus
A1246,86221,63258,21,0,SelfEmployed,445,0.73,High,Rejected
A1247,98831,64643,32,0,Salaried,535,0.65,High,Rejected
A1248,72085,25309,51,5,Salaried,302,0.35,High,Rejected
A1249,77808,67467,25,1,SelfEmployed,348,0.87,High,Rejected
A1250,74552,9157,35,3,SelfEmployed,406,0.12,High,Rejected
A1251,24365,55563,16,2,SelfEmployed,300,2.28,High,Rejected
A1252,29919,22535,24,5,SelfEmployed,300,0.75,High,Rejected
A1253,85639,72818,12,3,SelfEmployed,300,0.85,High,Rejected
A1254,51784,68849,68,4,Salaried,300,1.33,High,Rejected
A1255,69782,20669,61,2,SelfEmployed,394,0.3,High,Rejected
A1256,35755,76993,57,0,SelfEmployed,300,2.15,High,Rejected
A1257,65568,2083,27,4,Salaried,383,0.03,High,Rejected
A1258,24009,72138,68,5,SelfEmployed,300,3.0,High,Rejected
A1259,59813,24365,64,1,SelfEmployed,377,0.41,High,Rejected
A1260,65519,31845,13,4,SelfEmployed,300,0.49,High,Rejected
A1261,58738,29434,69,0,Salaried,425,0.5,High,Rejected
A1262,75071,56252,66,1,Salaried,392,0.75,High,Rejected
A1263,51211,8797,25,4,Salaried,304,0.17,High,Rejected
A1264,91759,10474,56,5,SelfEmployed,388,0.11,High,Rejected
A1265,46367,24557,23,5,SelfEmployed,300,0.53,High,Rejected
A1266,69002,78114,43,2,Salaried,300,1.13,High,Rejected
A1267,20343,76966,40,5,Salaried,300,3.78,High,Rejected
A1268,57710,71614,65,5,SelfEmployed,300,1.24,High,Rejected
A1269,59759,15129,10,5,Salaried,300,0.25,High,Rejected
A1270,56464,3976,50,3,Salaried,383,0.07,High,Rejected
A1271,25493,17028,60,2,SelfEmployed,300,0.67,High,Rejected
A1272,84295,67421,12,2,SelfEmployed,345,0.8,High,Rejected
A1273,92933,8102,18,3,SelfEmployed,477,0.09,High,Rejected
A1274,23732,19884,55,1,Salaried,300,0.84,High,Rejected
A1275,97221,3450,38,5,Salaried,453,0.04,High,Rejected
A1276,70863,23259,24,2,Salaried,422,0.33,High,Rejected
A1277,38403,1285,30,2,Salaried,367,0.03,High,Rejected
A1278,86916,21596,62,4,Salaried,414,0.25,High,Rejected
A1279,36722,74354,52,4,SelfEmployed,300,2.02,High,Rejected
A1280,31745,59602,66,4,SelfEmployed,300,1.88,High,Rejected
A1281,30879,42246,22,2,Salaried,300,1.37,High,Rejected
A1282,89484,67288,26,4,Salaried,322,0.75,High,Rejected
A1283,50890,28124,50,0,SelfEmployed,357,0.55,High,Rejected
A1284,36790,56924,47,2,Salaried,300,1.55,High,Rejected
A1285,89489,42706,23,1,Salaried,497,0.48,High,Rejected
A1286,69480,10798,49,1,SelfEmployed,462,0.16,High,Rejected
A1287,64897,8761,22,1,Salaried,480,0.13,High,Rejected
A1288,74529,57676,51,1,Salaried,386,0.77,High,Rejected
A1289,22764,559,34,3,SelfEmployed,300,0.02,High,Rejected
A1290,95723,45264,50,5,Salaried,360,0.47,High,Rejected
A1291,81338,70446,37,2,Salaried,351,0.87,High,Rejected
A1292,58167,67405,34,4,SelfEmployed,300,1.16,High,Rejected
A1293,63549,52981,30,2,SelfEmployed,300,0.83,High,Rejected
A1294,94641,53167,36,5,Salaried,338,0.56,High,Rejected
A1295,31269,62695,55,2,Salaried,300,2.01,High,Rejected
A1296,93739,39504,14,1,SelfEmployed,493,0.42,High,Rejected
A1297,77517,59716,51,2,SelfEmployed,327,0.77,High,Rejected
A1298,63875,15614,15,1,SelfEmployed,424,0.24,High,Rejected
A1299,86579,57915,12,5,Salaried,300,0.67,High,Rejected
A1300,22761,46572,18,2,Salaried,300,2.05,High,Rejected
A1301,48908,74056,56,5,SelfEmployed,300,1.51,High,Rejected
A1302,52249,43015,59,5,SelfEmployed,300,0.82,High,Rejected
A1303,35523,32021,55,0,SelfEmployed,300,0.9,High,Rejected
A1304,99432,49775,14,3,Salaried,447,0.5,High,Rejected
A1305,70011,7496,12,0,Salaried,543,0.11,High,Rejected
A1306,38749,33254,44,2,Salaried,300,0.86,High,Rejected
A1307,85674,41605,41,5,SelfEmployed,300,0.49,High,Rejected
A1308,88296,705,40,5,Salaried,427,0.01,High,Rejected
A1309,85480,55543,70,4,Salaried,329,0.65,High,Rejected
A1310,65510,68764,21,1,SelfEmployed,300,1.05,High,Rejected
A1311,24272,48470,16,3,Salaried,300,2.0,High,Rejected
A1312,29353,20969,33,5,Salaried,300,0.71,High,Rejected
A1313,21455,26728,36,4,SelfEmployed,300,1.25,High,Rejected
A1314,26649,30041,29,1,SelfEmployed,300,1.13,High,Rejected
A1315,54367,32632,30,5,Salaried,300,0.6,High,Rejected
A1316,87603,66157,36,5,SelfEmployed,300,0.76,High,Rejected
A1317,74536,64286,58,4,SelfEmployed,300,0.86,High,Rejected
A1318,29937,29367,49,4,SelfEmployed,300,0.98,High,Rejected
A1319,38120,71671,61,5,SelfEmployed,300,1.88,High,Rejected
A1320,94266,880,21,4,Salaried,488,0.01,High,Rejected
A1321,46422,10144,45,5,Salaried,300,0.22,High,Rejected
A1322,67476,1017,19,2,Salaried,473,0.02,High,Rejected
A1323,89589,60723,61,1,Salaried,458,0.68,High,Rejected
A1324,62521,51838,20,5,Salaried,300,0.83,High,Rejected
A1325,91796,38364,34,3,Salaried,437,0.42,High,Rejected
A1326,60068,36701,47,0,Salaried,408,0.61,High,Rejected
A1327,25311,55758,66,1,Salaried,300,2.2,High,Rejected
A1328,31863,71699,69,4,SelfEmployed,300,2.25,High,Rejected
A1329,87370,12809,22,2,Salaried,516,0.15,High,Rejected
A1330,21078,40323,67,4,SelfEmployed,300,1.91,High,Rejected
A1331,55144,42061,45,5,Salaried,300,0.76,High,Rejected
A1332,40901,20738,58,3,SelfEmployed,300,0.51,High,Rejected
A1333,43032,16098,38,2,Salaried,315,0.37,High,Rejected
A1334,52721,53501,64,2,Salaried,300,1.01,High,Rejected
A1335,61444,11964,15,5,Salaried,300,0.19,High,Rejected
A1336,55561,13463,56,5,SelfEmployed,300,0.24,High,Rejected
A1337,40975,61577,19,5,SelfEmployed,300,1.5,High,Rejected
A1338,64994,68259,52,0,SelfEmployed,307,1.05,High,Rejected
A1339,88791,54951,61,2,SelfEmployed,396,0.62,High,Rejected
A1340,37944,47890,52,0,SelfEmployed,300,1.26,High,Rejected
A1341,24098,6693,37,0,SelfEmployed,318,0.28,High,Rejected
A1342,76069,47373,33,4,SelfEmployed,300,0.62,High,Rejected
A1343,70499,378,64,3,SelfEmployed,415,0.01,High,Rejected
A1344,76418,6909,24,3,SelfEmployed,419,0.09,High,Rejected
A1345,89374,55925,57,4,SelfEmployed,317,0.63,High,Rejected
A1346,34778,76336,57,4,SelfEmployed,300,2.19,High,Rejected
A1347,28027,53301,46,5,SelfEmployed,300,1.9,High,Rejected
A1348,71259,29275,42,2,SelfEmployed,377,0.41,High,Rejected
A1349,98213,17697,29,1,SelfEmployed,557,0.18,High,Rejected
A1350,67667,53337,34,3,SelfEmployed,300,0.79,High,Rejected
A1351,97813,19060,30,0,Salaried,623,0.19,Medium,Approved
A1352,73570,25263,33,1,SelfEmployed,438,0.34,High,Rejected
A1353,76204,53714,21,4,Salaried,300,0.7,High,Rejected
A1354,75974,68526,14,0,Salaried,405,0.9,High,Rejected
A1355,48883,15909,17,1,SelfEmployed,356,0.33,High,Rejected
A1356,24372,49096,33,0,Salaried,300,2.01,High,Rejected
A1357,53450,9815,53,1,Salaried,430,0.18,High,Rejected
A1358,62528,1900,46,3,SelfEmployed,382,0.03,High,Rejected
A1359,57315,12058,55,0,Salaried,478,0.21,High,Rejected
A1360,32336,78460,19,2,Salaried,300,2.43,High,Rejected
A1361,67194,15991,17,3,Salaried,387,0.24,High,Rejected
A1362,67058,53278,26,3,Salaried,300,0.79,High,Rejected
A1363,74414,27089,69,4,Salaried,347,0.36,High,Rejected
A1364,90533,75002,11,1,Salaried,431,0.83,High,Rejected
A1365,99160,34637,24,5,SelfEmployed,367,0.35,High,Rejected
A1366,53227,67421,68,0,Salaried,300,1.27,High,Rejected
A1367,60725,79219,18,2,SelfEmployed,300,1.3,High,Rejected
A1368,22402,3555,61,5,Salaried,300,0.16,High,Rejected
A1369,46196,8182,25,5,SelfEmployed,300,0.18,High,Rejected
A1370,49187,67868,44,1,SelfEmployed,300,1.38,High,Rejected
A1371,83749,32032,62,0,Salaried,536,0.38,High,Rejected
A1372,20376,69335,41,2,SelfEmployed,300,3.4,High,Rejected
A1373,74726,48510,10,5,SelfEmployed,300,0.65,High,Rejected
A1374,28524,56986,21,3,SelfEmployed,300,2.0,High,Rejected
A1375,67457,14959,24,0,SelfEmployed,481,0.22,High,Rejected
A1376,72455,939,12,2,SelfEmployed,461,0.01,High,Rejected
A1377,43827,70208,52,5,Salaried,300,1.6,High,Rejected
A1378,86961,30061,21,5,Salaried,355,0.35,High,Rejected
A1379,66248,38340,35,2,Salaried,356,0.58,High,Rejected
A1380,76502,76989,12,4,SelfEmployed,300,1.01,High,Rejected
A1381,35588,13860,19,1,SelfEmployed,300,0.39,High,Rejected
A1382,28308,6167,18,1,SelfEmployed,305,0.22,High,Rejected
A1383,40622,17771,33,3,SelfEmployed,300,0.44,High,Rejected
A1384,65185,42139,68,5,Salaried,300,0.65,High,Rejected
A1385,91597,51162,10,2,SelfEmployed,418,0.56,High,Rejected
A1386,59389,44749,22,2,Salaried,300,0.75,High,Rejected
A1387,78513,79258,28,0,SelfEmployed,362,1.01,High,Rejected
A1388,95815,62611,53,2,Salaried,444,0.65,High,Rejected
A1389,88333,6178,58,0,Salaried,615,0.07,High,Rejected
A1390,42324,40029,22,2,SelfEmployed,300,0.95,High,Rejected
A1391,54447,54867,26,1,SelfEmployed,300,1.01,High,Rejected
A1392,55632,2051,30,4,SelfEmployed,317,0.04,High,Rejected
A1393,68017,47601,68,1,SelfEmployed,348,0.7,High,Rejected
A1394,38009,69737,45,2,SelfEmployed,300,1.83,High,Rejected
A1395,64946,12956,60,2,Salaried,427,0.2,High,Rejected
A1396,83656,27861,29,5,SelfEmployed,316,0.33,High,Rejected
A1397,54303,74394,42,0,SelfEmployed,300,1.37,High,Rejected
A1398,83984,201,37,2,Salaried,533,0.0,High,Rejected
A1399,97397,42100,25,0,SelfEmployed,544,0.43,High,Rejected
A1400,90730,16553,10,0,Salaried,601,0.18,High,Rejected
A1401,87247,28477,67,4,SelfEmployed,370,0.33,High,Rejected
A1402,35628,65327,50,2,SelfEmployed,300,1.83,High,Rejected
A1403,69665,68920,50,4,Salaried,300,0.99,High,Rejected
A1404,76786,75276,30,1,Salaried,352,0.98,High,Rejected
A1405,99698,30368,58,5,Salaried,408,0.3,High,Rejected
A1406,60072,52296,10,3,Salaried,300,0.87,High,Rejected
A1407,90867,30537,55,4,SelfEmployed,380,0.34,High,Rejected
A1408,99693,4566,31,1,Salaried,619,0.05,High,Rejected
A1409,62781,33509,61,4,Salaried,300,0.53,High,Rejected
A1410,89125,38301,12,3,Salaried,425,0.43,High,Rejected
A1411,70456,22083,14,1,Salaried,463,0.31,High,Rejected
A1412,69166,44562,64,4,SelfEmployed,300,0.64,High,Rejected
A1413,30440,1344,16,4,Salaried,300,0.04,High,Rejected
A1414,55154,20667,22,2,Salaried,358,0.37,High,Rejected
A1415,50682,48500,31,0,Salaried,305,0.96,High,Rejected
A1416,45361,39714,68,3,Salaried,300,0.88,High,Rejected
A1417,84734,65626,55,2,Salaried,381,0.77,High,Rejected
A1418,27547,7551,18,3,Salaried,300,0.27,High,Rejected
A1419,81231,2755,69,5,SelfEmployed,367,0.03,High,Rejected
A1420,29133,29185,16,1,SelfEmployed,300,1.0,High,Rejected
A1421,68415,68218,53,5,Salaried,300,1.0,High,Rejected
A1422,46135,65737,26,1,Salaried,300,1.42,High,Rejected
A1423,70533,38386,42,3,SelfEmployed,308,0.54,High,Rejected
A1424,74177,913,16,2,Salaried,497,0.01,High,Rejected
A1425,71400,79294,47,4,Salaried,300,1.11,High,Rejected
A1426,76260,23694,35,4,Salaried,364,0.31,High,Rejected
A1427,84696,75993,29,2,SelfEmployed,326,0.9,High,Rejected
A1428,88811,50256,25,1,SelfEmployed,447,0.57,High,Rejected
A1429,29571,43675,38,2,SelfEmployed,300,1.48,High,Rejected
A1430,75903,25367,23,5,SelfEmployed,300,0.33,High,Rejected
A1431,41613,46041,30,3,Salaried,300,1.11,High,Rejected
A1432,47492,51398,48,1,SelfEmployed,300,1.08,High,Rejected
A1433,59803,24646,16,2,SelfEmployed,336,0.41,High,Rejected
A1434,91314,58214,66,2,SelfEmployed,402,0.64,High,Rejected
A1435,93882,22918,63,0,Salaried,599,0.24,High,Rejected
A1436,70877,55023,49,3,SelfEmployed,300,0.78,High,Rejected
A1437,57510,26538,52,4,SelfEmployed,300,0.46,High,Rejected
A1438,64000,28908,47,2,Salaried,373,0.45,High,Rejected
A1439,68684,18903,57,5,SelfEmployed,300,0.28,High,Rejected
A1440,52673,13769,69,2,Salaried,372,0.26,High,Rejected
A1441,72683,58417,12,2,Salaried,333,0.8,High,Rejected
A1442,46594,44273,24,2,SelfEmployed,300,0.95,High,Rejected
A1443,44130,49802,10,5,SelfEmployed,300,1.13,High,Rejected
A1444,31655,61785,58,4,SelfEmployed,300,1.95,High,Rejected
A1445,75020,66241,62,1,SelfEmployed,335,0.88,High,Rejected
A1446,86577,61926,67,4,Salaried,319,0.72,High,Rejected
A1447,38550,71358,49,4,Salaried,300,1.85,High,Rejected
A1448,81420,48515,38,2,SelfEmployed,375,0.6,High,Rejected
A1449,68221,24783,34,4,SelfEmployed,300,0.36,High,Rejected
A1450,74824,18283,36,4,SelfEmployed,343,0.24,High,Rejected
A1451,93219,74553,63,0,Salaried,486,0.8,High,Rejected
A1452,21090,42918,69,0,Salaried,300,2.03,High,Rejected
A1453,66944,19448,52,2,SelfEmployed,386,0.29,High,Rejected
A1454,96690,76180,67,5,Salaried,300,0.79,High,Rejected
A1455,57426,52831,69,1,SelfEmployed,300,0.92,High,Rejected
A1456,47302,37387,53,2,Salaried,300,0.79,High,Rejected
A1457,48390,55744,54,4,Salaried,300,1.15,High,Rejected
A1458,86731,15516,53,2,SelfEmployed,477,0.18,High,Rejected
A1459,84612,61011,36,5,SelfEmployed,300,0.72,High,Rejected
A1460,41361,65958,16,5,Salaried,300,1.59,High,Rejected
A1461,26116,40864,48,0,SelfEmployed,300,1.56,High,Rejected
A1462,73400,50730,70,3,Salaried,318,0.69,High,Rejected
A1463,20426,51601,48,0,SelfEmployed,300,2.53,High,Rejected
A1464,38613,47449,32,0,SelfEmployed,300,1.23,High,Rejected
A1465,60517,28237,46,3,SelfEmployed,300,0.47,High,Rejected
A1466,90165,50732,38,4,SelfEmployed,333,0.56,High,Rejected
A1467,45968,77967,46,3,SelfEmployed,300,1.7,High,Rejected
A1468,90868,33312,34,4,SelfEmployed,374,0.37,High,Rejected
A1469,28777,59867,56,1,SelfEmployed,300,2.08,High,Rejected
A1470,96827,19211,42,4,Salaried,459,0.2,High,Rejected
A1471,53076,37232,41,5,SelfEmployed,300,0.7,High,Rejected
A1472,44336,54937,14,2,SelfEmployed,300,1.24,High,Rejected
A1473,85010,35540,66,4,Salaried,373,0.42,High,Rejected
A1474,70264,71152,38,4,SelfEmployed,300,1.01,High,Rejected
A1475,71840,37617,28,4,SelfEmployed,300,0.52,High,Rejected
A1476,51744,28325,22,4,Salaried,300,0.55,High,Rejected
A1477,22171,48397,39,1,SelfEmployed,300,2.18,High,Rejected
A1478,68430,34985,51,0,Salaried,457,0.51,High,Rejected
A1479,24757,9302,10,3,Salaried,300,0.38,High,Rejected
A1480,57119,67609,31,1,SelfEmployed,300,1.18,High,Rejected
A1481,53090,39794,17,5,SelfEmployed,300,0.75,High,Rejected
A1482,39099,24834,11,1,Salaried,300,0.64,High,Rejected
A1483,85014,59858,27,3,SelfEmployed,326,0.7,High,Rejected
A1484,83186,63817,19,1,SelfEmployed,387,0.77,High,Rejected
A1485,59538,74625,14,4,Salaried,300,1.25,High,Rejected
A1486,60307,27335,19,2,Salaried,360,0.45,High,Rejected
A1487,23168,56818,22,3,SelfEmployed,300,2.45,High,Rejected
A1488,43398,46117,61,5,SelfEmployed,300,1.06,High,Rejected
A1489,78158,32738,47,1,Salaried,469,0.42,High,Rejected
A1490,22415,50234,33,3,Salaried,300,2.24,High,Rejected
A1491,26277,77593,38,1,SelfEmployed,300,2.95,High,Rejected
A1492,71323,14592,69,3,Salaried,408,0.2,High,Rejected
A1493,72866,75287,19,1,SelfEmployed,300,1.03,High,Rejected
A1494,35901,73296,29,3,Salaried,300,2.04,High,Rejected
A1495,20586,73791,37,5,Salaried,300,3.58,High,Rejected
A1496,20747,56443,39,2,Salaried,300,2.72,High,Rejected
A1497,22391,75726,39,3,SelfEmployed,300,3.38,High,Rejected
A1498,62922,1458,21,3,Salaried,415,0.02,High,Rejected
A1499,82294,60362,18,0,Salaried,461,0.73,High,Rejected
A1500,35663,12634,13,2,Salaried,300,0.35,High,Rejected
A1501,28974,47080,57,1,SelfEmployed,300,1.62,High,Rejected
A1502,90172,61553,29,5,SelfEmployed,300,0.68,High,Rejected
A1503,47349,53783,15,2,SelfEmployed,300,1.14,High,Rejected
A1504,61544,76906,27,5,SelfEmployed,300,1.25,High,Rejected
A1505,92204,59328,38,0,SelfEmployed,484,0.64,High,Rejected
A1506,22706,23244,35,1,Salaried,300,1.02,High,Rejected
A1507,48964,50287,19,5,Salaried,300,1.03,High,Rejected
A1508,60191,42328,51,5,SelfEmployed,300,0.7,High,Rejected
A1509,25799,60842,64,5,Salaried,300,2.36,High,Rejected
A1510,60296,49791,50,4,Salaried,300,0.83,High,Rejected
A1511,90292,31684,55,4,Salaried,405,0.35,High,Rejected
A1512,53764,78916,53,2,Salaried,300,1.47,High,Rejected
A1513,26828,8321,29,4,Salaried,300,0.31,High,Rejected
A1514,24344,53129,30,3,Salaried,300,2.18,High,Rejected
A1515,32468,58984,46,4,SelfEmployed,300,1.82,High,Rejected
A1516,31606,38186,69,4,Salaried,300,1.21,High,Rejected
A1517,87085,55347,16,5,SelfEmployed,300,0.64,High,Rejected
A1518,44418,52801,31,1,Salaried,300,1.19,High,Rejected
A1519,66828,36818,15,3,SelfEmployed,300,0.55,High,Rejected
A1520,92759,38977,35,3,Salaried,440,0.42,High,Rejected
A1521,74114,62836,52,4,Salaried,300,0.85,High,Rejected
A1522,72606,42470,21,0,Salaried,457,0.58,High,Rejected
A1523,54684,69904,63,2,Salaried,300,1.28,High,Rejected
A1524,80459,70567,16,3,Salaried,306,0.88,High,Rejected
A1525,48463,5979,33,1,Salaried,424,0.12,High,Rejected
A1526,28834,51353,26,5,SelfEmployed,300,1.78,High,Rejected
A1527,31393,70312,39,3,SelfEmployed,300,2.24,High,Rejected
A1528,59503,43148,64,1,Salaried,343,0.73,High,Rejected
A1529,69540,13373,67,1,Salaried,484,0.19,High,Rejected
A1530,86619,43002,31,3,Salaried,403,0.5,High,Rejected
A1531,44684,11298,22,4,Salaried,300,0.25,High,Rejected
A1532,38306,65681,24,0,Salaried,300,1.71,High,Rejected
A1533,34805,36834,47,3,SelfEmployed,300,1.06,High,Rejected
A1534,95943,70814,55,2,Salaried,428,0.74,High,Rejected
A1535,74488,19935,35,0,SelfEmployed,497,0.27,High,Rejected
A1536,36352,15141,22,1,SelfEmployed,300,0.42,High,Rejected
A1537,44462,13896,43,1,SelfEmployed,343,0.31,High,Rejected
A1538,75075,44325,18,0,Salaried,464,0.59,High,Rejected
A1539,21078,62895,51,4,SelfEmployed,300,2.98,High,Rejected
A1540,76035,40578,41,1,SelfEmployed,409,0.53,High,Rejected
A1541,96070,39765,50,0,Salaried,573,0.41,High,Rejected
A1542,51719,23671,70,1,SelfEmployed,339,0.46,High,Rejected
A1543,86956,36720,26,3,SelfEmployed,389,0.42,High,Rejected
A1544,76812,51641,15,3,SelfEmployed,304,0.67,High,Rejected
A1545,58920,10632,39,0,SelfEmployed,460,0.18,High,Rejected
A1546,54065,284,58,1,Salaried,468,0.01,High,Rejected
A1547,35062,63250,42,1,SelfEmployed,300,1.8,High,Rejected
A1548,79415,26829,60,2,Salaried,450,0.34,High,Rejected
A1549,84152,18255,10,3,SelfEmployed,421,0.22,High,Rejected
A1550,23064,37511,22,5,SelfEmployed,300,1.63,High,Rejected
A1551,31586,50864,30,4,Salaried,300,1.61,High,Rejected
A1552,67401,63834,21,1,SelfEmployed,300,0.95,High,Rejected
A1553,89656,51196,20,2,Salaried,439,0.57,High,Rejected
A1554,85779,8229,21,1,SelfEmployed,531,0.1,High,Rejected
A1555,42328,18558,23,5,Salaried,300,0.44,High,Rejected
A1556,35850,6482,46,5,Salaried,300,0.18,High,Rejected
A1557,92715,36383,29,3,Salaried,446,0.39,High,Rejected
A1558,44014,71775,48,2,Salaried,300,1.63,High,Rejected
A1559,70770,25139,57,5,SelfEmployed,300,0.36,High,Rejected
A1560,91582,74413,37,1,Salaried,438,0.81,High,Rejected
A1561,38822,38022,23,4,Salaried,300,0.98,High,Rejected
A1562,60073,30782,22,4,Salaried,300,0.51,High,Rejected
A1563,77700,28551,56,0,Salaried,518,0.37,High,Rejected
A1564,83820,67707,19,5,SelfEmployed,300,0.81,High,Rejected
A1565,63954,75775,18,5,Salaried,300,1.18,High,Rejected
A1566,27352,49282,47,1,SelfEmployed,300,1.8,High,Rejected
A1567,23344,22768,11,2,SelfEmployed,300,0.98,High,Rejected
A1568,90073,75267,59,4,Salaried,308,0.84,High,Rejected
A1569,94398,26026,15,0,SelfEmployed,565,0.28,High,Rejected
A1570,86915,25780,21,3,Salaried,444,0.3,High,Rejected
A1571,93391,39493,30,3,SelfEmployed,412,0.42,High,Rejected
A1572,87153,40117,42,1,SelfEmployed,462,0.46,High,Rejected
A1573,60828,28895,15,2,Salaried,357,0.48,High,Rejected
A1574,26007,61652,50,3,Salaried,300,2.37,High,Rejected
A1575,94285,5685,42,1,SelfEmployed,567,0.06,High,Rejected
A1576,57619,56506,27,5,SelfEmployed,300,0.98,High,Rejected
A1577,23710,863,65,4,Salaried,300,0.04,High,Rejected
A1578,49008,52614,44,1,Salaried,300,1.07,High,Rejected
A1579,30038,74139,59,3,Salaried,300,2.47,High,Rejected
A1580,74974,69819,64,3,SelfEmployed,300,0.93,High,Rejected
A1581,48822,73048,44,2,SelfEmployed,300,1.5,High,Rejected
A1582,25921,63692,67,4,Salaried,300,2.46,High,Rejected
A1583,57238,63604,56,5,SelfEmployed,300,1.11,High,Rejected
A1584,90804,42634,15,0,SelfEmployed,513,0.47,High,Rejected
A1585,99116,72285,27,3,Salaried,401,0.73,High,Rejected
A1586,87691,77226,18,4,Salaried,300,0.88,High,Rejected
A1587,68734,52433,45,5,Salaried,300,0.76,High,Rejected
A1588,91427,77310,45,1,Salaried,430,0.85,High,Rejected
A1589,43651,28723,53,4,SelfEmployed,300,0.66,High,Rejected
A1590,36270,41798,68,3,Salaried,300,1.15,High,Rejected
A1591,90246,24183,26,4,Salaried,422,0.27,High,Rejected
A1592,85804,16844,18,2,Salaried,501,0.2,High,Rejected
A1593,84975,12725,26,2,Salaried,507,0.15,High,Rejected
A1594,53611,28245,63,3,SelfEmployed,300,0.53,High,Rejected
A1595,45058,11303,61,2,Salaried,347,0.25,High,Rejected
A1596,59547,21267,43,5,SelfEmployed,300,0.36,High,Rejected
A1597,20097,27709,64,2,SelfEmployed,300,1.38,High,Rejected
A1598,87497,7553,49,1,Salaried,568,0.09,High,Rejected
A1599,30390,8097,63,3,Salaried,300,0.27,High,Rejected
A1600,41953,19288,49,3,SelfEmployed,300,0.46,High,Rejected
A1601,76151,76969,52,0,Salaried,384,1.01,High,Rejected
A1602,65997,24228,27,3,SelfEmployed,327,0.37,High,Rejected
A1603,49903,62133,48,3,SelfEmployed,300,1.25,High,Rejected
A1604,76507,63078,59,3,Salaried,302,0.82,High,Rejected
A1605,59368,34180,20,2,Salaried,332,0.58,High,Rejected
A1606,61774,50396,26,4,SelfEmployed,300,0.82,High,Rejected
A1607,91048,48106,21,2,SelfEmployed,422,0.53,High,Rejected
A1608,76143,49320,65,5,SelfEmployed,300,0.65,High,Rejected
A1609,98732,77178,57,3,SelfEmployed,359,0.78,High,Rejected
A1610,35942,43551,44,4,Salaried,300,1.21,High,Rejected
A1611,84219,52366,45,4,SelfEmployed,300,0.62,High,Rejected
A1612,23685,61427,14,0,SelfEmployed,300,2.59,High,Rejected
A1613,94877,39824,26,4,Salaried,408,0.42,High,Rejected
A1614,55817,76409,69,2,SelfEmployed,300,1.37,High,Rejected
A1615,22784,73915,67,2,Salaried,300,3.24,High,Rejected
A1616,29322,40601,37,2,Salaried,300,1.38,High,Rejected
A1617,64389,20784,56,4,Salaried,320,0.32,High,Rejected
A1618,74320,10721,24,0,SelfEmployed,521,0.14,High,Rejected
A1619,50775,13373,58,0,Salaried,445,0.26,High,Rejected
A1620,61363,20040,51,2,SelfEmployed,359,0.33,High,Rejected
A1621,86229,1346,43,3,Salaried,498,0.02,High,Rejected
A1622,59912,40862,24,2,SelfEmployed,300,0.68,High,Rejected
A1623,58321,63292,52,4,Salaried,300,1.09,High,Rejected
A1624,23690,17623,32,2,Salaried,300,0.74,High,Rejected
A1625,62521,20112,37,1,Salaried,434,0.32,High,Rejected
A1626,20208,68783,63,4,Salaried,300,3.4,High,Rejected
A1627,80004,63574,26,0,SelfEmployed,411,0.79,High,Rejected
A1628,49389,8252,19,1,SelfEmployed,389,0.17,High,Rejected
A1629,21682,5885,62,1,SelfEmployed,300,0.27,High,Rejected
A1630,90434,55733,28,1,SelfEmployed,443,0.62,High,Rejected
A1631,68875,54592,16,3,SelfEmployed,300,0.79,High,Rejected
A1632,96048,7763,16,5,Salaried,440,0.08,High,Rejected
A1633,67393,59715,26,3,Salaried,300,0.89,High,Rejected
A1634,25049,6320,68,0,Salaried,357,0.25,High,Rejected
A1635,57773,30011,44,5,SelfEmployed,300,0.52,High,Rejected
A1636,98663,62715,67,2,Salaried,458,0.64,High,Rejected
A1637,57857,32669,30,0,Salaried,409,0.56,High,Rejected
A1638,97620,71005,11,3,Salaried,396,0.73,High,Rejected
A1639,82913,21697,57,0,SelfEmployed,527,0.26,High,Rejected
A1640,47697,46246,15,0,SelfEmployed,300,0.97,High,Rejected
A1641,78963,12005,20,0,Salaried,565,0.15,High,Rejected
A1642,82708,20203,55,0,SelfEmployed,530,0.24,High,Rejected
A1643,25876,1453,61,2,Salaried,319,0.06,High,Rejected
A1644,95996,4943,10,2,Salaried,565,0.05,High,Rejected
A1645,47340,57441,43,5,SelfEmployed,300,1.21,High,Rejected
A1646,93681,4134,64,4,SelfEmployed,449,0.04,High,Rejected
A1647,45274,57411,45,5,Salaried,300,1.27,High,Rejected
A1648,57464,76258,22,5,SelfEmployed,300,1.33,High,Rejected
A1649,98960,10241,30,3,SelfEmployed,495,0.1,High,Rejected
A1650,68091,1849,14,2,Salaried,472,0.03,High,Rejected
A1651,58972,49227,56,3,Salaried,300,0.83,High,Rejected
A1652,81638,2390,24,3,SelfEmployed,449,0.03,High,Rejected
A1653,82410,8169,19,2,SelfEmployed,478,0.1,High,Rejected
A1654,62248,56625,50,0,SelfEmployed,325,0.91,High,Rejected
A1655,39618,37803,60,2,Salaried,300,0.95,High,Rejected
A1656,63148,47059,54,2,Salaried,311,0.75,High,Rejected
A1657,20892,23806,54,0,SelfEmployed,300,1.14,High,Rejected
A1658,50270,65789,51,1,Salaried,300,1.31,High,Rejected
A1659,56324,545,19,0,SelfEmployed,485,0.01,High,Rejected
A1660,74703,36612,15,3,Salaried,363,0.49,High,Rejected
A1661,74946,44208,24,2,Salaried,384,0.59,High,Rejected
